Datetime,Open,High,Low,Close,Volume,hours,adx,di_plus,di_minus,ema_9,ema_21,signal,return,cum_return
2022-03-09 09:50:00,419.7072,420.0127,417.9664,418.4805,1558127,intraday,25.33127194528317,21.779573270052964,30.73646446461454,417.4615094629932,416.59623600782993,,0.0,37.74630000000013
2022-03-09 09:55:00,418.5002,419.5481,418.2432,419.269,1465742,intraday,24.74014787750617,20.69406478418461,29.204538536212304,417.82300757039457,416.8392145525727,,0.0,37.74630000000013
2022-03-09 10:00:00,419.2713,421.2187,419.0933,420.7244,2031807,intraday,24.908383734128858,19.03035040541855,33.17585722234389,418.40328605631566,417.19241322961153,,0.0,37.74630000000013
2022-03-09 10:05:00,420.7442,421.0111,420.2895,420.675,1277837,intraday,25.064602743849925,18.486927141012,32.22850038197177,418.85762884505255,417.50901202691955,,0.0,37.74630000000013
2022-03-09 10:10:00,420.6849,420.9518,420.4773,420.9419,1194925,intraday,25.20966325287663,18.12050135586734,31.5897055478481,419.27448307604203,417.821092751745,,0.0,37.74630000000013
2022-03-09 10:15:00,420.9419,421.4757,419.9435,420.5761,2212256,intraday,24.926034637594856,19.198527673041283,29.552743109219293,419.5348064608337,418.07154795613184,,0.0,37.74630000000013
2022-03-09 10:20:00,420.586,421.2187,420.3784,421.0704,830554,intraday,24.662665209118924,18.49419714174344,28.46855063311325,419.841925168667,418.34417086921076,,0.0,37.74630000000013
2022-03-09 10:25:00,421.0704,421.1849,420.1214,420.8628,769550,intraday,24.200878120989735,18.764274403812937,27.11282687899239,420.04610013493357,418.57313715382793,,0.0,37.74630000000013
2022-03-09 10:30:00,420.8727,421.0902,420.24,420.8826,918384,intraday,23.772075824869777,18.025255467661523,26.04500554761713,420.2134001079469,418.78308832166175,,0.0,37.74630000000013
2022-03-09 10:35:00,420.8776,421.4954,420.6354,421.1791,1003420,intraday,23.630157069393384,17.283734539678605,26.911833223039604,420.4065400863575,419.00090756514703,,0.0,37.74630000000013
2022-03-09 10:40:00,421.189,421.4164,420.7442,420.843,954075,intraday,23.49837536787959,16.705265517114107,26.011121526489788,420.49383206908607,419.16837051377,,0.0,37.74630000000013
2022-03-09 10:45:00,420.848,421.2641,420.675,421.1594,669513,intraday,23.301094776044213,16.55343299792018,25.214649275867355,420.62694565526886,419.34937319433635,,0.0,37.74630000000013
2022-03-09 10:50:00,421.1791,421.4856,420.5465,421.0111,1005574,intraday,23.281127227818438,15.726715548797502,25.133331295761625,420.70377652421513,419.5004392675785,,0.0,37.74630000000013
2022-03-09 10:55:00,421.021,422.049,420.9814,421.6833,1065626,intraday,23.665017262328274,14.82053582124486,26.725915668750268,420.8996812193721,419.6988811523441,,0.0,37.74630000000013
2022-03-09 11:00:00,421.6833,421.8513,420.7244,420.8331,871210,intraday,23.70254465685672,15.311422001403747,25.082992848690616,420.8863649754977,419.80199195667643,,0.0,37.74630000000013
2022-03-09 11:05:00,420.843,421.5646,420.7442,420.9715,951235,intraday,23.737391523204565,14.607405853867196,23.92968181119174,420.90339198039817,419.9083108697058,,0.0,37.74630000000013
2022-03-09 11:10:00,420.9814,421.0803,420.2203,420.3191,853620,intraday,23.097071668740135,16.892653770385387,22.748860391704582,420.7865335843186,419.9456553360962,,0.0,37.74630000000013
2022-03-09 11:15:00,420.2993,420.9122,419.8545,420.8826,726887,intraday,22.06025184520775,17.978012218610612,21.353262592727123,420.8057468674549,420.03083212372377,,0.0,37.74630000000013
2022-03-09 11:20:00,420.8925,421.3373,420.8035,421.0111,719447,intraday,21.51045159607617,17.39791784327665,23.23388305472518,420.84681749396395,420.11994738520343,,0.0,37.74630000000013
2022-03-09 11:25:00,421.0111,421.0704,420.418,420.5069,614173,intraday,20.524749620063552,19.096404875597482,22.28735063165877,420.77883399517117,420.15512489563946,,0.0,37.74630000000013
2022-03-09 11:30:00,420.5168,421.8217,420.5069,421.7821,973223,intraday,20.326696119816415,17.545090768453004,25.11878166610224,420.979487196137,420.30303172330855,,0.0,37.74630000000013
2022-03-09 11:35:00,421.7969,422.1083,421.1594,421.4954,1061404,intraday,20.39414893117827,16.50311078169563,25.420750105027896,421.0826697569096,420.4114288393714,,0.0,37.74630000000013
2022-03-09 11:40:00,421.535,422.0787,421.4164,421.9749,773511,intraday,20.45678368458571,15.797895077134417,24.33446325687345,421.26111580552765,420.55356258124675,,0.0,37.74630000000013
2022-03-09 11:45:00,421.9798,422.1874,421.7228,422.0984,802748,intraday,20.618824055248208,15.303850641309126,24.305129582562433,421.42857264442216,420.6940023465879,,0.0,37.74630000000013
2022-03-09 11:50:00,422.0886,422.1775,421.5943,422.0292,658066,intraday,20.567874601435047,15.57681540900371,23.319292499527613,421.5486981155378,420.8153839514436,,0.0,37.74630000000013
2022-03-09 11:55:00,422.049,422.6125,421.9601,422.4642,839042,intraday,20.96274251381154,14.851130894172208,25.33921331794904,421.73179849243024,420.9652763194942,,0.0,37.74630000000013
2022-03-09 12:00:00,422.4741,422.8991,422.2467,422.4444,999254,intraday,21.60384576042083,14.141629394882886,26.227379011834014,421.8743187939442,421.09974210863106,,0.0,37.74630000000013
2022-03-09 12:05:00,422.4642,422.5927,422.1874,422.3604,541039,intraday,22.09286949071485,14.156790715178472,25.415049762968344,421.9715350351554,421.2143473714828,,0.0,37.74630000000013
2022-03-09 12:10:00,422.3653,422.652,422.0194,422.5729,997354,intraday,22.237220807192877,14.770418161393934,24.15738639445005,422.0918080281244,421.3378521558935,,0.0,37.74630000000013
2022-03-09 12:15:00,422.5927,422.7301,422.3653,422.4345,650800,intraday,22.46135121506081,14.330034686235315,24.07544234917973,422.1603464224995,421.4375474144486,,0.0,37.74630000000013
2022-03-09 12:20:00,422.4543,423.087,422.0886,422.3555,1414070,intraday,23.072498183205926,13.172483234173015,25.018263153072283,422.1993771379996,421.5209976494987,,0.0,37.74630000000013
2022-03-09 12:25:00,422.3456,422.8398,421.881,422.6125,710469,intraday,23.216791488047438,13.826261032442547,23.089349051466545,422.28200171039975,421.62022513590796,,0.0,37.74630000000013
2022-03-09 12:30:00,422.652,423.0375,422.6322,423.0277,554899,intraday,23.58792489280356,13.335455799961323,23.921007821914912,422.43114136831986,421.7481773962799,,0.0,37.74630000000013
2022-03-09 12:35:00,423.0277,423.8284,423.0277,423.601,1121522,intraday,24.752399375931077,12.439526261510998,28.950071931473914,422.6651130946559,421.9166158147999,,0.0,37.74630000000013
2022-03-09 12:40:00,423.5911,423.6405,422.9782,423.1562,524468,intraday,25.726868617540436,12.159136545686362,27.315355393173093,422.76333047572473,422.02930528618174,,0.0,37.74630000000013
2022-03-09 12:45:00,423.1759,423.6208,422.8497,423.5911,565092,intraday,26.344845679586065,12.45702618888413,25.509296443979,422.9288843805798,422.1712866238016,,0.0,37.74630000000013
2022-03-09 12:50:00,423.5812,423.5812,423.2155,423.2698,527153,intraday,26.91868152291415,12.039454134258056,24.65419915457272,422.99706750446387,422.2711514761833,,0.0,37.74630000000013
2022-03-09 12:55:00,423.2748,423.5318,423.0771,423.4478,503904,intraday,27.11574649400455,12.809825021817458,23.621876410210866,423.08721400357115,422.378119523803,,0.0,37.74630000000013
2022-03-09 13:00:00,423.4626,423.4626,422.4444,422.4642,626976,intraday,25.93783083886674,17.33404895991605,21.4553996873184,422.9626112028569,422.38594502163903,,0.0,37.74630000000013
2022-03-09 13:05:00,422.4395,422.8398,422.3406,422.5532,504551,intraday,24.6441255648117,17.493823224552628,20.464418934686176,422.88072896228556,422.40115001967183,,0.0,37.74630000000013
2022-03-09 13:10:00,422.5631,423.1858,422.5037,423.1166,483848,intraday,23.991021416880194,16.380517638638604,22.390244574023907,422.9279031698285,422.4661909269744,,0.0,37.74630000000013
2022-03-09 13:15:00,423.1364,423.3835,422.909,422.9355,372688,intraday,23.678734569440383,15.635094260774023,23.26737110006263,422.92942253586284,422.5088553881585,,0.0,37.74630000000013
2022-03-09 13:20:00,422.9387,423.2748,422.8794,423.2649,325526,intraday,23.322132942045215,15.315365225645088,22.354467645103647,422.99651802869033,422.57758671650777,,0.0,37.74630000000013
2022-03-09 13:25:00,423.2649,423.4527,423.0189,423.3719,321340,intraday,23.270039350955944,14.636845334291165,23.180953579331145,423.0715944229523,422.6497970150071,,0.0,37.74630000000013
2022-03-09 13:30:00,423.3934,423.4329,422.5433,422.6125,605335,intraday,22.15764695895649,18.097044368639253,21.115018793746536,422.9797755383619,422.64640637727916,,0.0,37.74630000000013
2022-03-09 13:35:00,422.6224,423.0079,422.4247,422.6619,439810,intraday,20.88162038755272,18.229585998279944,19.86509541627767,422.9162004306895,422.6478148884356,Sell,-2.9458000000000197,34.80050000000011
2022-03-09 13:40:00,422.6619,422.8696,422.0194,422.138,604751,intraday,19.859516932590825,20.733079402338177,18.17591346086365,422.7605603445516,422.601468080396,,0.0,34.80050000000011
2022-03-09 13:45:00,422.1479,422.2171,421.3966,421.6536,710748,intraday,19.8917592978329,25.212966899689544,16.700051445951374,422.5391682756413,422.5152982549055,,0.0,34.80050000000011
2022-03-09 13:50:00,421.6355,422.3616,421.4559,422.0144,646092,intraday,19.617133362926488,22.993516846139908,16.63442286321777,422.4342146205131,422.4697620499141,,0.0,34.80050000000011
2022-03-09 13:55:00,422.0194,422.0391,421.6536,421.802,362215,intraday,19.362123566227673,22.101707641957212,15.9892526826425,422.30777169641055,422.4090564090128,,0.0,34.80050000000011
2022-03-09 14:00:00,421.8217,422.8349,421.6833,422.7706,699670,intraday,18.362913510008383,19.649887671546832,21.88144192117833,422.4003373571285,422.44192400819344,Buy Put,0.0,34.80050000000011
2022-03-09 14:05:00,422.7509,422.8448,422.2319,422.3417,595396,intraday,17.451748790486445,18.47519457182018,20.66990673266149,422.3886098857028,422.4328127347213,,0.0,34.80050000000011
2022-03-09 14:10:00,422.3357,422.622,421.8711,422.227,446284,intraday,16.470575289426638,20.637303412191915,19.15875267061883,422.35628790856225,422.41410248611027,Sell,0.5436000000000263,35.34410000000014
2022-03-09 14:15:00,422.2368,422.4593,421.6734,422.0688,422178,intraday,15.899985081705294,20.981298493036547,17.700211943955,422.2987903268498,422.38271135100933,,0.0,35.34410000000014
2022-03-09 14:20:00,422.0589,422.6224,421.9798,422.1182,448955,intraday,15.043672294021249,19.663155120009314,18.182771560724632,422.2626722614799,422.35866486455393,,0.0,35.34410000000014
2022-03-09 14:25:00,422.1578,422.4247,421.9996,422.3258,296293,intraday,14.248524705457493,18.820784748561064,17.40382088164566,422.275297809184,422.3556771495945,,0.0,35.34410000000014
2022-03-09 14:30:00,422.3258,422.9084,422.3258,422.83,562857,intraday,13.890832593136277,17.701540189371176,21.30617923004745,422.38623824734725,422.39879740872226,Buy Put,0.0,35.34410000000014
2022-03-09 14:35:00,422.8003,423.0474,422.652,422.7706,586602,intraday,13.803056100160678,16.96419412625387,21.88301255436279,422.46311059787786,422.43259764429297,,0.0,35.34410000000014
2022-03-09 14:40:00,422.7805,423.1265,422.6125,422.83,564635,intraday,13.86240752427518,16.02945544208751,21.525193815510633,422.5364884783023,422.4687251311754,,0.0,35.34410000000014
2022-03-09 14:45:00,422.8497,423.0573,422.2171,422.5235,616976,intraday,13.03012133196581,18.773227663063448,19.621914198190687,422.5338907826419,422.4737046647049,Sell,0.30649999999997135,35.65060000000011
2022-03-09 14:50:00,422.5333,423.2056,422.1676,422.227,771340,intraday,12.550225250418483,16.797205052522422,19.060384112690773,422.47251262611354,422.45127696791354,,0.0,35.65060000000011
2022-03-09 14:55:00,422.227,422.8201,422.1775,422.4147,445165,intraday,12.104607460410252,15.695758751630548,17.81053394363846,422.46095010089084,422.4479517890123,,0.0,35.65060000000011
2022-03-09 15:00:00,422.4148,422.7805,422.3653,422.7311,471940,intraday,11.690819512545465,15.010849726395378,17.033343389471206,422.5149800807127,422.47369253546566,,0.0,35.65060000000011
2022-03-09 15:05:00,422.7311,423.7196,422.6718,423.7147,598068,intraday,12.9734249917271,13.419411526957582,24.729545957687318,422.7549240645702,422.58651139587784,,0.0,35.65060000000011
2022-03-09 15:10:00,423.7196,424.0854,423.4626,423.8382,1066099,intraday,14.639800224066802,12.566592416685603,26.890615736959152,422.9715792516562,422.70030126897984,,0.0,35.65060000000011
2022-03-09 15:15:00,423.8382,424.0458,423.2748,423.6554,822499,intraday,15.703239091589833,13.487590803710203,24.79025048534573,423.108343401325,422.7871284263453,,0.0,35.65060000000011
2022-03-09 15:20:00,423.6504,424.1546,423.6375,423.858,913651,intraday,16.8421200863813,12.767315519752307,24.58999886862979,423.25827472106005,422.8844803875866,,0.0,35.65060000000011
2022-03-09 15:25:00,423.8531,423.9766,423.4923,423.8382,784625,intraday,17.51000589547036,13.64712578660637,23.333207502075403,423.374259776848,422.97118217053327,,0.0,35.65060000000011
2022-03-09 15:30:00,423.8481,424.5796,423.8382,424.1645,1108163,intraday,18.954434232481795,12.586566951547368,27.840514309628894,423.5323078214784,423.0796656095757,,0.0,35.65060000000011
2022-03-09 15:35:00,424.1447,424.2633,423.4329,423.4626,821364,intraday,19.29551556143283,15.690863583076355,25.454477191551067,423.5183662571828,423.114477826887,,0.0,35.65060000000011
2022-03-09 15:40:00,423.4725,423.9964,423.3638,423.7192,1022915,intraday,19.450288666543134,15.37766179982454,23.782307087666116,423.5585330057462,423.16945256989726,,0.0,35.65060000000011
2022-03-09 15:45:00,423.7196,424.0557,422.8398,423.1067,2171329,intraday,18.46470282202721,18.695546458582534,20.935529276045706,423.468166404597,423.16374779081565,,0.0,35.65060000000011
2022-03-09 15:50:00,423.1166,423.6109,422.0292,422.662,3760408,intraday,18.086914795998535,23.370474941116463,17.928993127626516,423.30693312367765,423.11813435528694,,0.0,35.65060000000011
2022-03-09 15:55:00,422.6619,422.6965,421.7327,422.5037,6573285,intraday,18.142903865400267,24.007194920867498,16.384899087579267,423.1462864989422,423.0622766866245,,0.0,35.65060000000011
2022-03-10 09:30:00,417.6699,418.4607,417.2942,418.0949,1930151,intraday,21.173257799567608,44.44059732103504,10.913690409245227,422.13600919915376,422.6106969878404,,0.0,35.65060000000011
2022-03-10 09:35:00,418.0851,418.1345,417.2046,417.2843,1749737,intraday,24.018280890698936,42.341227517414566,10.255400749610143,421.16566735932304,422.1264790798549,,0.0,35.65060000000011
2022-03-10 09:40:00,417.2745,418.5398,417.2349,417.917,1456584,intraday,26.072666211690272,38.804115164339834,11.993368292359412,420.51593388745846,421.7437991635045,,0.0,35.65060000000011
2022-03-10 09:45:00,417.9269,418.3421,417.4227,417.4919,1198419,intraday,27.980309724039376,36.491070764754085,11.278464905352026,419.9111271099668,421.35726287591314,,0.0,35.65060000000011
2022-03-10 09:50:00,417.4722,418.4303,417.225,418.2926,1690728,intraday,29.84641945498797,34.9317413707258,10.402997430033647,419.58742168797346,421.078657159921,,0.0,35.65060000000011
2022-03-10 09:55:00,418.2729,420.1214,418.2234,419.6617,1729119,intraday,29.316768955489756,30.868345697225998,19.557227755322877,419.6022773503788,420.94984287265544,,0.0,35.65060000000011
2022-03-10 10:00:00,419.6766,419.7655,418.4938,418.7078,1204813,intraday,28.824950634527134,28.478046735790148,18.042808367557843,419.42338188030305,420.7460207933231,,0.0,35.65060000000011
2022-03-10 10:05:00,418.7276,419.296,418.5892,419.123,1020174,intraday,28.368262193633267,27.21659896273606,17.243594129093463,419.3633055042425,420.59847344847554,,0.0,35.65060000000011
2022-03-10 10:10:00,419.1329,419.5876,418.6683,419.2219,1057162,intraday,27.5734991092923,25.626604730352188,18.08929358169854,419.335024403394,420.4733304077051,,0.0,35.65060000000011
2022-03-10 10:15:00,419.2219,420.4081,419.0835,420.2895,1390750,intraday,25.882269201148368,23.49660753401091,21.73428513051413,419.52591952271524,420.45661855245913,Buy Put,0.0,35.65060000000011
2022-03-10 10:20:00,420.2895,420.3092,418.9253,419.1922,1081410,intraday,24.470340297553257,22.464798177149977,19.875572498535366,419.4591756181722,420.3416714113265,Sell,1.0972999999999615,36.74790000000007
2022-03-10 10:25:00,419.1823,419.6963,418.2828,418.3223,827993,intraday,23.774369669850746,24.441460538137736,18.16666741198101,419.2318004945378,420.15809219211496,,0.0,36.74790000000007
2022-03-10 10:30:00,418.3124,418.7769,417.3634,417.4858,905951,intraday,23.8824470311426,27.88242089364329,16.62709747638904,418.8826003956303,419.91515653828634,,0.0,36.74790000000007
2022-03-10 10:35:00,417.4821,417.9219,417.2647,417.8626,731703,intraday,24.058134713480605,27.358767841457553,15.950269043629989,418.67860031650423,419.7285604893512,,0.0,36.74790000000007
2022-03-10 10:40:00,417.8577,418.2729,417.7391,417.8478,722711,intraday,23.75843164766605,26.418114363214606,17.662661948057128,418.5124402532034,419.5575822630465,,0.0,36.74790000000007
2022-03-10 10:45:00,417.8577,418.609,417.6007,418.4,813853,intraday,23.050074191569973,24.691198482519646,18.68703223067152,418.48995220256273,419.45234751186047,,0.0,36.74790000000007
2022-03-10 10:50:00,418.3848,418.3964,417.1558,417.2047,765509,intraday,22.803548455256752,25.575696693057875,17.19348679170486,418.23290176205023,419.2480159198732,,0.0,36.74790000000007
2022-03-10 10:55:00,417.1954,417.2646,416.6814,416.9384,748259,intraday,22.983904568035562,27.738427827136096,16.526715846491477,417.9740014096402,419.0380508362484,,0.0,36.74790000000007
2022-03-10 11:00:00,416.9285,416.9285,416.4046,416.5331,783238,intraday,23.37998318036364,28.62635107166541,15.918226302669968,417.6858211277122,418.81032803295307,,0.0,36.74790000000007
2022-03-10 11:05:00,416.5133,416.7596,416.1278,416.5034,644019,intraday,23.973012042215135,29.307040245298495,15.204668356225817,417.44933690216976,418.6006073026846,,0.0,36.74790000000007
2022-03-10 11:10:00,416.5133,416.9977,416.365,416.9384,559708,intraday,24.154341025003436,27.955571983197025,16.23890196166233,417.34714952173584,418.4494975478951,,0.0,36.74790000000007
2022-03-10 11:15:00,416.8692,416.8889,416.3551,416.6319,462907,intraday,24.33193124741306,26.805995410500483,15.52797100225256,417.2040996173887,418.2842614071773,,0.0,36.74790000000007
2022-03-10 11:20:00,416.6517,417.0372,416.0586,416.3354,898795,intraday,24.777581356999182,27.061989716446554,14.389761318881437,417.030359693911,418.107092188343,,0.0,36.74790000000007
2022-03-10 11:25:00,416.3354,416.3898,415.6731,415.9461,781888,intraday,25.537470355785555,28.522662421383384,13.603314808427767,416.81350775512885,417.9106383530391,,0.0,36.74790000000007
2022-03-10 11:30:00,415.94,416.2464,415.762,416.0042,561925,intraday,26.243081568944326,27.431434349866134,13.082875349960036,416.65164620410314,417.7373257754901,,0.0,36.74790000000007
2022-03-10 11:35:00,415.9894,416.1871,415.7324,415.7917,568264,intraday,26.926782183721574,26.652416960413028,12.59573458748992,416.47965696328254,417.560450704991,,0.0,36.74790000000007
2022-03-10 11:40:00,415.8115,416.4836,415.6137,416.4342,639919,intraday,26.955712967103448,24.753455456288272,14.126781687465437,416.47056557062604,417.4580642772645,,0.0,36.74790000000007
2022-03-10 11:45:00,416.4441,416.5024,415.9103,416.3255,577648,intraday,26.943950851296623,23.52483817376535,13.583205979801674,416.44155245650086,417.35510388842226,,0.0,36.74790000000007
2022-03-10 11:50:00,416.3255,417.057,416.2069,416.8692,644838,intraday,25.856373290795055,21.848139983885158,17.26492395275413,416.52708196520075,417.3109308076566,,0.0,36.74790000000007
2022-03-10 11:55:00,416.8791,417.1756,416.6319,417.0768,458581,intraday,24.633827587234784,20.825780707132527,17.47776948630332,416.63702557216067,417.28964618877865,,0.0,36.74790000000007
2022-03-10 12:00:00,417.0669,417.4425,416.9087,417.2448,542785,intraday,23.02740328662091,19.84398337705464,19.010976790056137,416.75858045772856,417.28556926252605,,0.0,36.74790000000007
2022-03-10 12:05:00,417.2646,417.5216,416.8395,416.9581,484729,intraday,21.39713977788017,18.635042383884446,18.55927229658441,416.79848436618283,417.25579932956913,,0.0,36.74790000000007
2022-03-10 12:10:00,416.9878,417.2349,416.8405,417.2152,366602,intraday,19.883323662620914,17.95394429307257,17.88094355079132,416.8818274929463,417.2521084814265,,0.0,36.74790000000007
2022-03-10 12:15:00,417.2152,417.4129,417.0372,417.2893,346499,intraday,18.786587892507953,17.305097300879435,18.94696133117292,416.9633219943571,417.25548952856957,,0.0,36.74790000000007
2022-03-10 12:20:00,417.2942,418.2333,417.1855,418.174,635723,intraday,19.06326464673651,15.610659766197344,24.75828869965785,417.2054575954857,417.3389904805178,Buy Put,0.0,36.74790000000007
2022-03-10 12:25:00,418.179,418.3322,417.8972,418.0159,387801,intraday,19.453103185097714,14.955932308231201,24.67345636209317,417.3675460763886,417.4005277095616,,0.0,36.74790000000007
2022-03-10 12:30:00,418.006,418.0505,417.4623,417.5117,417395,intraday,18.90527415791413,18.350853660614288,23.253274809433954,417.39637686111087,417.4106342814196,,0.0,36.74790000000007
2022-03-10 12:35:00,417.4919,417.5611,416.9186,416.9483,341640,intraday,17.679738932606526,22.553491397513255,21.77866243434982,417.3067614888887,417.36860389219964,,0.0,36.74790000000007
2022-03-10 12:40:00,416.9581,417.0174,416.5825,416.7802,354089,intraday,17.065113741835855,24.971642889472022,20.816385594953484,417.201449191111,417.3151126292724,,0.0,36.74790000000007
2022-03-10 12:45:00,416.7901,417.0669,416.627,417.0174,400992,intraday,16.403313557947698,23.824942579457538,20.37721365879755,417.16463935288886,417.2880478447931,,0.0,36.74790000000007
2022-03-10 12:50:00,417.0076,417.0866,416.3255,416.4934,417523,intraday,16.25780808561711,25.069369769446237,18.771138476763422,417.0303914823111,417.2158071316301,Sell,1.68059999999997,38.42850000000004
2022-03-10 12:55:00,416.492,416.7802,416.4639,416.6517,331657,intraday,16.122695861310138,24.215186532638672,18.131553518302017,416.9546531858489,417.1645246651183,,0.0,38.42850000000004
2022-03-10 13:00:00,416.6517,417.1657,416.2662,416.2958,409909,intraday,15.216926481757701,21.927085499365585,20.46788268257434,416.82288254867916,417.08554969556207,Buy Put,0.0,38.42850000000004
2022-03-10 13:05:00,416.2951,416.8593,416.2761,416.7011,407551,intraday,14.37585491503044,20.569954588625333,19.201066065895837,416.79852603894335,417.05059972323824,Sell,-0.4053000000000111,38.02320000000003
2022-03-10 13:10:00,416.7209,417.3238,416.5825,416.8494,565096,intraday,13.973278898136671,18.96332251800196,22.595474374956876,416.80870083115474,417.03230883930746,Buy Put,0.0,38.02320000000003
2022-03-10 13:15:00,416.8692,417.7391,416.7227,417.6303,495383,intraday,14.263322221669904,17.002447631528526,24.484080600844372,416.97302066492387,417.0866716720977,,0.0,38.02320000000003
2022-03-10 13:20:00,417.6007,417.828,417.2152,417.4524,354212,intraday,14.666948841589175,15.932740896417647,23.85638523415539,417.0688965319391,417.11991970190695,,0.0,38.02320000000003
2022-03-10 13:25:00,417.4623,417.7687,417.1064,417.5414,427192,intraday,14.790388341673369,15.966505716772552,22.228638512085993,417.1633972255513,417.15823609264265,,0.0,38.02320000000003
2022-03-10 13:30:00,417.5414,417.9664,417.2547,417.8379,548051,intraday,15.229323634252344,14.798046715779002,22.634792115200938,417.2982977804411,417.2200237205842,,0.0,38.02320000000003
2022-03-10 13:35:00,417.828,418.1444,417.4821,417.5908,430673,intraday,15.919410754854997,13.786903210046836,22.92459443605893,417.35679822435293,417.25373065507654,,0.0,38.02320000000003
2022-03-10 13:40:00,417.6106,417.8676,417.3437,417.5908,578738,intraday,16.20157025511415,14.481656993023165,21.663588510128548,417.4035985794824,417.28437332279685,,0.0,38.02320000000003
2022-03-10 13:45:00,417.5908,418.8858,417.5809,418.8363,878203,intraday,17.84623969814333,12.61966873772315,28.910802981270507,417.69013886358596,417.425457566179,,0.0,38.02320000000003
2022-03-10 13:50:00,418.8462,419.0044,418.4508,418.5991,606840,intraday,19.50110664315834,11.919473295899765,28.495369085003276,417.8719310908688,417.53215233289,,0.0,38.02320000000003
2022-03-10 13:55:00,418.6189,418.9253,418.3421,418.6188,493488,intraday,20.75361344265092,12.31737429164643,26.807883875195305,418.0213048726951,417.63093848444544,,0.0,38.02320000000003
2022-03-10 14:00:00,418.6189,420.0621,418.4903,420.0423,1012794,intraday,23.00107117136553,10.510764191559305,33.48391561593196,418.42550389815614,417.85015316767766,,0.0,38.02320000000003
2022-03-10 14:05:00,420.0522,420.4278,419.212,419.3108,1104644,intraday,25.35111532648325,9.3663899637248,33.11319632510239,418.6025631185249,417.9829392433433,,0.0,38.02320000000003
2022-03-10 14:10:00,419.3207,419.5283,419.0736,419.3504,508673,intraday,27.194065329882953,10.251573279535869,31.72214295656186,418.75213049482,418.1072538575848,,0.0,38.02320000000003
2022-03-10 14:15:00,419.3306,420.0819,419.1724,419.7161,559805,intraday,29.310125825208512,9.40087887202019,34.14077033140489,418.944924395856,418.25351259780433,,0.0,38.02320000000003
2022-03-10 14:20:00,419.6963,419.9336,419.2713,419.3009,610594,intraday,31.27503914229653,8.826487754404184,32.05477863915017,419.01611951668485,418.34872963436754,,0.0,38.02320000000003
2022-03-10 14:25:00,419.3306,420.1708,419.3306,419.9138,584943,intraday,33.26770830293652,8.124342832685103,31.673951965354007,419.19565561334787,418.49100875851593,,0.0,38.02320000000003
2022-03-10 14:30:00,419.9336,420.5761,419.8248,420.0917,748590,intraday,35.38386178073923,7.5646419950272605,33.208348037549825,419.37486449067836,418.6365261441054,,0.0,38.02320000000003
2022-03-10 14:35:00,420.1016,420.497,419.8545,420.1115,535879,intraday,37.34886143869888,7.113321965220938,31.227078780395555,419.52219159254275,418.77061467645945,,0.0,38.02320000000003
2022-03-10 14:40:00,420.1115,420.3873,419.5975,419.6173,764809,intraday,38.442561246571145,8.974545689149128,28.941257327829227,419.54121327403425,418.84758606950857,,0.0,38.02320000000003
2022-03-10 14:45:00,419.6271,420.9715,419.6271,420.8925,972787,intraday,39.908840414097206,7.9059457638521,30.631886305989237,419.8114706192274,419.03348733591685,,0.0,38.02320000000003
2022-03-10 14:50:00,420.9122,421.1989,420.6255,420.6651,631181,intraday,41.425468373308256,7.498796372634703,31.096732612768008,419.9821964953819,419.1818157599244,,0.0,38.02320000000003
2022-03-10 14:55:00,420.675,421.0308,420.5761,420.7541,491804,intraday,42.69301423688042,7.640574985760984,29.78672255999552,420.13657719630555,419.3247506908404,,0.0,38.02320000000003
2022-03-10 15:00:00,420.7738,420.8942,419.8347,419.9138,821057,intraday,41.99376480369313,13.60016841026169,26.93897418132926,420.09202175704445,419.3783006280367,,0.0,38.02320000000003
2022-03-10 15:05:00,419.9237,420.2203,419.3306,419.7161,793248,intraday,40.32100327555729,17.026749013901235,24.795223692045496,420.01683740563556,419.40900966185154,,0.0,38.02320000000003
2022-03-10 15:10:00,419.6963,420.4377,419.5975,420.2697,693739,intraday,39.0450565143134,15.751924043872117,24.876052996159153,420.06740992450847,419.48725423804683,,0.0,38.02320000000003
2022-03-10 15:15:00,420.2697,420.6295,419.983,420.1609,694540,intraday,38.10030430863517,14.83172649762797,25.15595674688158,420.0861079396068,419.54849476186075,,0.0,38.02320000000003
2022-03-10 15:20:00,420.1609,420.4773,419.212,419.4789,1021544,intraday,35.80322904583887,19.88591856347973,22.398119224745173,419.9646663516855,419.54216796532796,,0.0,38.02320000000003
2022-03-10 15:25:00,419.4789,420.1115,419.3701,420.0275,700044,intraday,33.670230587528025,18.599249069929606,20.948903960819475,419.9772330813484,419.58628905938906,,0.0,38.02320000000003
2022-03-10 15:30:00,420.0226,420.3488,419.7458,420.0522,873272,intraday,32.04823900290997,17.601719328750736,21.93597964020805,419.9922264650788,419.6286445994446,,0.0,38.02320000000003
2022-03-10 15:35:00,420.0423,420.2203,419.292,419.7458,736633,intraday,29.76110812049953,20.156210354462665,20.144762198579937,419.94294117206306,419.6392950904042,,0.0,38.02320000000003
2022-03-10 15:40:00,419.7448,420.5959,419.7448,420.0226,973266,intraday,28.2129137819279,18.652368443618393,21.93436928114929,419.9588729376505,419.6741409912765,,0.0,38.02320000000003
